Segment,Sector,Issuer Name,ISIN,Sedol,Security Type,MiFIR Identifier,Currency,Trading Parameter Code,Price Tick Table ID,Country of Register,Mnemonic,Short Name,Long Name,Professional Investor Only,EMS,Max Spread Floor,Max Spread Perc.,ADT / PTS (EU),ADT / PTS (UK),Issuer Version Start Date
STMM,F25F,CENTRICA PLC,GB00B033F229,B033F22,DE,SHRS,GBX,TP_13,TM_47,GB,CNA,CENTRICA,ORD 6 14/81P,N,30000.0,1.0,5.0,16324184.0,25863381.0,22/06/2020
STMM,F25F,GRAINGER PLC,GB00B04V1276,B04V127,DE,SHRS,GBX,TP_13,TM_46,GB,GRI,GRAINGER,ORD 5P,N,7500.0,1.0,5.0,788723.0,9278256.0,15/08/2017
STMM,F25F,IG GROUP HOLDINGS PLC,GB00B06QFB75,B06QFB7,DE,SHRS,GBX,TP_13,TM_46,GB,IGG,IG GROUP,ORD 0.005P,N,3000.0,1.0,5.0,6134582.0,18624131.0,15/08/2017
STMM,F25F,ESSENTRA PLC,GB00B0744359,B074435,DE,SHRS,GBX,TP_13,TM_45,GB,ESNT,ESSENTRA,ORD 25P,N,5000.0,1.0,5.0,115847.0,2188474.0,15/08/2017
STMM,F25F,BRITVIC PLC,GB00B0N8QD54,B0N8QD5,DE,SHRS,GBX,TP_13,TM_46,GB,BVIC,BRITVIC,ORD 20P,N,3000.0,1.0,5.0,2023282.0,11496714.0,15/08/2017
STMM,F25F,QINETIQ GROUP PLC,GB00B0WMWD03,B0WMWD0,DE,SHRS,GBX,TP_13,TM_46,GB,QQ.,QINETIQ,ORD 1P,N,7500.0,1.0,5.0,2086898.0,7155508.0,15/08/2017
STMM,F25F,ALLIANCE TRUST PLC,GB00B11V7W98,B11V7W9,DE,SHRS,GBX,TP_13,TM_45,GB,ATST,ALLIANCE TRUST,ORD 2.5P,N,2000.0,1.0,5.0,54708.0,4933813.0,03/01/2018
STMM,F25F,ASHMORE GROUP PLC,GB00B132NW22,B132NW2,DE,SHRS,GBX,TP_13,TM_46,GB,ASHM,ASHMORE,ORD 0.01P,N,10000.0,1.0,5.0,1119837.0,12288921.0,15/08/2017
STMM,F25F,SAVILLS PLC,GB00B135BJ46,B135BJ4,DE,SHRS,GBX,TP_13,TM_46,GB,SVS,SAVILLS,ORD 2.5P,N,2000.0,1.0,5.0,447682.0,6091084.0,20/04/2018
STMM,F25F,INTERNATIONAL PUBLIC PARTNERSHIP LD,GB00B188SR50,B188SR5,IE,SHRS,GBX,TP_13,TM_45,GG,INPP,INTL PUBLIC,ORD 0.01P,N,10000.0,1.0,5.0,135521.0,6378890.0,03/01/2018
STMM,F25F,PZ CUSSONS PLC,GB00B19Z1432,B19Z143,DE,SHRS,GBX,TP_13,TM_45,GB,PZC,PZ CUSSONS,ORD 1P,N,7500.0,1.0,5.0,136683.0,2180382.0,15/08/2017
STMM,F25F,UK COMMERCIAL PROPERTY REIT LIMITED,GB00B19Z2J52,B19Z2J5,IE,SHRS,GBX,TP_13,TM_45,GG,UKCM,UK COMM PROP,ORD 25P,N,20000.0,1.0,5.0,51444.0,1776446.0,02/07/2018
STMM,F25F,DUNELM GROUP PLC,GB00B1CKQ739,B1CKQ73,DE,SHRS,GBX,TP_13,TM_46,GB,DNLM,DUNELM,ORD 1P,N,1500.0,1.0,5.0,1680387.0,11443155.0,15/08/2017
STMM,F25F,MITCHELLS & BUTLERS PLC,GB00B1FP6H53,B1FP6H5,DE,SHRS,GBX,TP_13,TM_46,GB,MAB,MITCHELLS & BUT,ORD 8 13/24P,N,7500.0,1.0,5.0,1128689.0,6153842.0,06/02/2018
STMM,F25F,HOCHSCHILD MINING PLC,GB00B1FW5029,B1FW502,DE,SHRS,GBX,TP_13,TM_46,GB,HOC,HOCHSCHILD,ORD 25P,N,15000.0,1.0,5.0,450265.0,7157937.0,09/01/2018
STMM,F25F,SAFESTORE HOLDINGS PLC,GB00B1N7Z094,B1N7Z09,DE,SHRS,GBX,TP_13,TM_46,GB,SAFE,SAFESTORE,ORD 1P,N,1500.0,1.0,5.0,1252715.0,9635725.0,01/02/2018
STMM,F25F,FRASERS GROUP PLC,GB00B1QH8P22,B1QH8P2,DE,SHRS,GBX,TP_13,TM_46,GB,FRAS,FRASERS GRP,ORD 10P,N,3000.0,1.0,5.0,659861.0,5871607.0,18/12/2019
STMM,F25F,DRAX GROUP PLC,GB00B1VNSX38,B1VNSX3,DE,SHRS,GBX,TP_13,TM_46,GB,DRX,DRAX,ORD 11 16/29P,N,3000.0,1.0,5.0,3318399.0,15346496.0,04/12/2017
STMM,F25F,FERREXPO PLC,GB00B1XH2C03,B1XH2C0,DE,SHRS,GBX,TP_13,TM_46,GB,FXPO,FERREXPO,ORD 10P,N,7500.0,1.0,5.0,1254665.0,12217035.0,03/01/2018
STMM,F25F,GREENCORE GROUP PLC,IE0003864109,0386410,IE,SHRS,GBX,TP_13,TM_46,IE,GNC,GREENCORE GRP.,ORD 1P (CDI),N,15000.0,1.0,5.0,726502.0,6062324.0,15/03/2021
STMM,F25F,GRAFTON GROUP PLC,IE00B00MZ448,B00MZ44,PU,OTHR,GBX,TP_13,TM_48,IE,GFTU,GRAFTON GRP.UTS,UT (1 ORD) (CDI),N,2000.0,1.0,5.0,1025112.0,12219619.0,15/03/2021
STMM,F25F,C&C GROUP PLC,IE00B010DT83,B010DT8,IE,SHRS,GBX,TP_13,TM_46,IE,CCR,C&C GRP,ORD EUR0.01 (CDI),N,10000.0,1.0,5.0,1039347.0,5030251.0,15/03/2021
STMM,F25F,PROVIDENT FINANCIAL PLC,GB00B1Z4ST84,B1Z4ST8,DE,SHRS,GBX,TP_13,TM_46,GB,PFG,PROVIDENT FIN.,ORD  20 8/11P,N,7500.0,1.0,5.0,673686.0,4780475.0,20/12/2021
STMM,F25F,MONEYSUPERMARKET.COM GROUP PLC,GB00B1ZBKY84,B1ZBKY8,DE,SHRS,GBX,TP_13,TM_46,GB,MONY,MONEYSUP.,ORD 0.02P,N,10000.0,1.0,5.0,1441579.0,7959961.0,15/08/2017
STMM,F25F,PARAGON BANKING GROUP PLC,GB00B2NGPM57,B2NGPM5,DE,SHRS,GBX,TP_13,TM_46,GB,PAG,PARAGON GRP.,ORD 100P,N,3000.0,1.0,5.0,611896.0,4146058.0,04/12/2017
STMM,F25F,WH SMITH PLC,GB00B2PDGW16,B2PDGW1,DE,SHRS,GBX,TP_13,TM_47,GB,SMWH,WH SMITH,ORD 22 6/67P,N,1500.0,1.0,5.0,1976760.0,18293239.0,15/08/2017
STMM,F25F,BODYCOTE PLC,GB00B3FLWH99,B3FLWH9,DE,SHRS,GBX,TP_13,TM_46,GB,BOY,BODYCOTE,ORD 17 3/11P,N,3000.0,1.0,5.0,477771.0,5534184.0,15/08/2017
STMM,F25F,GREGGS PLC,GB00B63QSB39,B63QSB3,DE,SHRS,GBX,TP_13,TM_46,GB,GRG,GREGGS,ORD 2P,N,750.0,1.0,5.0,4114437.0,17829234.0,15/08/2017
STMM,F25F,BMO COMMERCIAL PROPERTY TRUST LD,GG00B4ZPCJ00,B4ZPCJ0,IE,SHRS,GBX,TP_13,TM_45,GG,BCPT,BMO COMM PROP.,ORD 1P,N,20000.0,1.0,5.0,38211.0,2620016.0,31/01/2022
STMM,F25F,FIDELITY EMERGING MARKETS LIMITED,GG00B4L0PD47,B4L0PD4,DE,OTHR,GBX,TP_13,TM_48,GB,FEML,FIDELITY E.M.LD,PTG NPV,N,3000.0,1.0,5.0,14554.0,2691498.0,05/10/2021
STMM,F25F,CURRYS PLC,GB00B4Y7R145,B4Y7R14,DE,SHRS,GBX,TP_13,TM_46,GB,CURY,CURRYS PLC,ORD 0.1P,N,20000.0,1.0,5.0,6237566.0,9089733.0,16/09/2021
STMM,F25F,FIDELITY CHINA SPEC. SITUATION PLC,GB00B62Z3C74,B62Z3C7,DE,SHRS,GBX,TP_13,TM_45,GB,FCSS,FIDELITY CHINA,ORD 1P,N,7500.0,1.0,5.0,22433.0,5333684.0,03/01/2018
STMM,F25F,CAPITAL & COUNTIES PROPERTIES PLC,GB00B62G9D36,B62G9D3,DE,SHRS,GBX,TP_13,TM_46,GB,CAPC,CAP & COUNT,ORD 25P,N,10000.0,1.0,5.0,2483803.0,6632082.0,15/08/2017
STMM,F25F,INCHCAPE PLC,GB00B61TVQ02,B61TVQ0,DE,SHRS,GBX,TP_13,TM_46,GB,INCH,INCHCAPE,ORD 10P,N,3000.0,1.0,5.0,1763984.0,13069515.0,15/08/2017
STMM,F25F,JUPITER FUND MANAGEMENT PLC,GB00B53P2009,B53P200,DE,SHRS,GBX,TP_13,TM_46,GB,JUP,JUPITER FND,ORD 2P,N,10000.0,1.0,5.0,704243.0,6603970.0,15/08/2017
STMM,F25F,GCP INFRASTRUCTURE INVESTMENTS LD,JE00B6173J15,B6173J1,IE,SHRS,GBX,TP_13,TM_45,JE,GCP,GCP INFRA.,ORD 1P,N,20000.0,1.0,5.0,49957.0,2347017.0,03/01/2018
STMM,F25F,LONDONMETRIC PROPERTY PLC,GB00B4WFW713,B4WFW71,DE,SHRS,GBX,TP_13,TM_46,GB,LMP,LONDONMETRIC,ORD 10P,N,7500.0,1.0,5.0,1377568.0,11614498.0,12/07/2021
STMM,F25F,WOOD GROUP (JOHN) PLC,GB00B5N0P849,B5N0P84,DE,SHRS,GBX,TP_13,TM_47,GB,WG.,WOOD GRP(J),ORD 4 2/7P,N,10000.0,1.0,5.0,665555.0,11141708.0,18/03/2019
STMM,F25F,COATS GROUP PLC,GB00B4YZN328,B4YZN32,DE,SHRS,GBX,TP_13,TM_45,GB,COA,COATS GROUP,ORD 5P,N,30000.0,1.0,5.0,258994.0,2567211.0,05/04/2018
STMM,F25F,WORKSPACE GROUP PLC,GB00B67G5X01,B67G5X0,DE,SHRS,GBX,TP_13,TM_46,GB,WKP,WORKSPACE GRP.,ORD GBP1,N,3000.0,1.0,5.0,448223.0,4511211.0,08/06/2018
STMM,F25F,BBGI GLOBAL INFRASTRUCTURE S.A.,LU0686550053,B6QWXM4,DE,SHRS,GBX,TP_13,TM_45,GB,BBGI,BBGI GLB INF,ORD NPV (DI),N,10000.0,1.0,5.0,29638.0,1944904.0,28/10/2020
STMM,F25F,CENTAMIN PLC,JE00B5TT1872,B5TT187,IE,SHRS,GBX,TP_13,TM_47,JE,CEY,CENTAMIN,ORD NPV (DI),N,20000.0,1.0,5.0,938685.0,15049860.0,10/05/2018
STMM,F25F,PLAYTECH PLC,IM00B7S9G985,B7S9G98,IE,SHRS,GBX,TP_13,TM_46,IM,PTEC,PLAYTECH,ORD NPV,N,3000.0,1.0,5.0,2694066.0,15879641.0,15/08/2017
STMM,F25F,SYNCONA LIMITED,GG00B8P59C08,B8P59C0,IE,SHRS,GBX,TP_13,TM_45,GG,SYNC,SYNCONA,ORD NPV,N,7500.0,1.0,5.0,675177.0,2197717.0,03/01/2018
STMM,F25F,VESUVIUS PLC,GB00B82YXW83,B82YXW8,DE,SHRS,GBX,TP_13,TM_46,GB,VSVS,VESUVIUS,ORD 10P,N,5000.0,1.0,5.0,2890231.0,3817050.0,03/01/2018
STMM,F25F,CREST NICHOLSON HOLDINGS PLC,GB00B8VZXT93,B8VZXT9,DE,SHRS,GBX,TP_13,TM_46,GB,CRST,CREST NICHOLSON,ORD 5P,N,7500.0,1.0,5.0,1327185.0,4520817.0,15/08/2017
STMM,F25F,GREENCOAT UK WIND PLC,GB00B8SC6K54,B8SC6K5,DE,SHRS,GBX,TP_13,TM_46,GB,UKW,GREENCOAT UK,ORD 1P,N,15000.0,1.0,5.0,150815.0,7143423.0,01/02/2018
STMM,F25F,MEDICLINIC INTERNATIONAL PLC,GB00B8HX8Z88,B8HX8Z8,DE,SHRS,GBX,TP_13,TM_46,GB,MDC,MEDICLINIC,ORD 10P,N,5000.0,1.0,5.0,285936.0,4098776.0,18/06/2018
STMM,F25F,THE RENEWABLES INFRASTRUCTURE GROUP,GG00BBHX2H91,BBHX2H9,IE,SHRS,GBX,TP_13,TM_45,GG,TRIG,RENEWABLES,ORD NPV,N,15000.0,1.0,5.0,238834.0,6994464.0,03/01/2018
STMM,F25F,JUST GROUP PLC,GB00BCRX1J15,BCRX1J1,DE,SHRS,GBX,TP_13,TM_46,GB,JUST,JUST GROUP,ORD 10P,N,20000.0,1.0,5.0,203513.0,3392108.0,06/01/2020
STMM,F25F,TRITAX BIG BOX REIT PLC,GB00BG49KP99,BG49KP9,DE,SHRS,GBX,TP_13,TM_46,GB,BBOX,TRITAX BIG BOX,ORD 1P,N,10000.0,1.0,5.0,1151340.0,22969829.0,04/04/2018
STMM,F25F,IMI PLC,GB00BGLP8L22,BGLP8L2,DE,SHRS,GBX,TP_13,TM_46,GB,IMI,IMI,ORD 28 4/7P,N,1500.0,1.0,5.0,3449740.0,23754141.0,15/08/2017
STMM,F25F,GENUIT GROUP PLC,GB00BKRC5K31,BKRC5K3,DE,SHRS,GBX,TP_13,TM_45,GB,GEN,GENUIT GRP PLC,ORD GBP0.001,N,5000.0,1.0,5.0,24307353.0,5082420.0,07/04/2021
STMM,F25F,JPMORGAN AMERICAN IT PLC,GB00BKZGVH64,BKZGVH6,DE,SHRS,GBX,TP_13,TM_45,GB,JAM,JPMOR.AMER.,ORD 5P,N,3000.0,1.0,5.0,12371.0,2308704.0,03/01/2018
STMM,F25F,FIDELITY EUROPEAN TRUST PLC,GB00BK1PKQ95,BK1PKQ9,DE,SHRS,GBX,TP_13,TM_45,GB,FEV,FIDELITY EUROPE,ORD 2.5P,N,5000.0,1.0,5.0,18974.0,2176581.0,05/05/2021
STMM,F25F,SPIRE HEALTHCARE GROUP PLC,GB00BNLPYF73,BNLPYF7,DE,SHRS,GBX,TP_13,TM_45,GB,SPI,SPIRE HEALTH,ORD 1P,N,10000.0,1.0,5.0,915517.0,5464272.0,21/06/2021
STMM,F25F,HARBOURVEST GLOBAL PRIVATE EQUITY L,GG00BR30MJ80,BR30MJ8,DE,SHRS,GBX,TP_13,TM_45,GB,HVPE,HARBOURVEST,ORD NPV,N,750.0,1.0,5.0,84522.0,6225764.0,03/01/2018
STMM,F25F,INDIVIOR PLC,GB00BRS65X63,BRS65X6,DE,SHRS,GBX,TP_13,TM_46,GB,INDV,INDIVIOR,ORD USD0.10,N,10000.0,1.0,5.0,1327987.0,7188411.0,21/09/2020
STMM,F25F,ASSURA PLC,GB00BVGBWW93,BVGBWW9,DE,SHRS,GBX,TP_13,TM_46,GB,AGR,ASSURA,ORD 10P,N,30000.0,1.0,5.0,576550.0,9787763.0,03/01/2018
STMM,F25F,WIZZ AIR HOLDINGS PLC.,JE00BN574F90,BN574F9,IE,SHRS,GBX,TP_13,TM_47,JE,WIZZ,WIZZ AIR,ORD GBP0.0001,N,750.0,1.0,5.0,11178290.0,43874652.0,15/06/2018
STMM,F25F,COMPUTACENTER PLC,GB00BV9FP302,BV9FP30,DE,SHRS,GBX,TP_13,TM_46,GB,CCC,COMPUTACENTER,ORD 7 5/9P,N,750.0,1.0,5.0,47956563.0,8562428.0,03/01/2018
STMM,F25F,SEQUOIA ECONOMIC INFRASTRUCTURE INC,GG00BV54HY67,BV54HY6,IE,SHRS,GBX,TP_13,TM_45,GG,SEQI,SEQUOIA ECO,ORD NPV,N,20000.0,1.0,5.0,1392838.0,3585352.0,31/01/2018
STMM,F25F,HISCOX LD,BMG4593F1389,BVZHXQ9,IE,SHRS,GBX,TP_13,TM_47,JE,HSX,HISCOX,ORD 6.5P (DI),N,2000.0,1.0,5.0,3277516.0,17062993.0,23/12/2019
STMM,F25F,SANNE GROUP PLC,JE00BVRZ8S85,BVRZ8S8,IE,SHRS,GBX,TP_13,TM_45,JE,SNN,SANNE GROUP,ORD GBP0.01,N,2000.0,1.0,5.0,5994506.0,15955539.0,01/02/2018
STMM,F25F,ROTORK PLC,GB00BVFNZH21,BVFNZH2,DE,SHRS,GBX,TP_13,TM_46,GB,ROR,ROTORK,ORD 0.5P,N,7500.0,1.0,5.0,2151958.0,12710939.0,24/10/2017
STMM,F25F,DIRECT LINE INSURANCE GROUP PLC,GB00BY9D0Y18,BY9D0Y1,DE,SHRS,GBX,TP_13,TM_47,GB,DLG,DIRECT LINE,ORD 10 10/11P,N,7500.0,1.0,5.0,6050165.0,35252906.0,23/09/2019
STMM,F25F,HOMESERVE PLC,GB00BYYTFB60,BYYTFB6,DE,SHRS,GBX,TP_13,TM_46,GB,HSV,HOMESERVE,ORD 2 9/13P,N,2000.0,1.0,5.0,3631667.0,18632976.0,21/12/2020
STMM,F25F,IBSTOCK PLC,GB00BYXJC278,BYXJC27,DE,SHRS,GBX,TP_13,TM_46,GB,IBST,IBSTOCK,ORD 1P,N,10000.0,1.0,5.0,17735169.0,5120484.0,03/01/2018
STMM,F25F,SOFTCAT PLC,GB00BYZDVK82,BYZDVK8,DE,SHRS,GBX,TP_13,TM_46,GB,SCT,SOFTCAT,ORD £0.0005,N,1000.0,1.0,5.0,1198763.0,11567992.0,12/04/2018
STMM,F25F,JOHNSON MATTHEY PLC,GB00BZ4BQC70,BZ4BQC7,DE,SHRS,GBX,TP_13,TM_47,GB,JMAT,JOHNSON MATTHEY,ORD 110 49/53P,N,1000.0,1.0,5.0,25576497.0,48396165.0,20/12/2021
STMM,F25F,VIRGIN MONEY UK PLC,GB00BD6GN030,BD6GN03,DE,SHRS,GBX,TP_13,TM_47,GB,VMUK,VIRGIN MONEY UK,ORD GBP0.10,N,10000.0,1.0,5.0,978576.0,8559488.0,31/10/2019
STMM,F25F,ASCENTIAL PLC,GB00BYM8GJ06,BYM8GJ0,DE,SHRS,GBX,TP_13,TM_46,GB,ASCL,ASCENTIAL,ORD 1P,N,5000.0,1.0,5.0,1498193.0,5921605.0,03/01/2018
STMM,F25F,COUNTRYSIDE PARTNERSHIPS PLC,GB00BYPHNG03,BYPHNG0,DE,SHRS,GBX,TP_13,TM_46,GB,CSP,COUNTRYSIDE,ORD 1P,N,7500.0,1.0,5.0,3762973.0,14429429.0,31/01/2022
STMM,F25F,BEAZLEY PLC,GB00BYQ0JC66,BYQ0JC6,DE,SHRS,GBX,TP_13,TM_46,GB,BEZ,BEAZLEY,ORD 5P,N,5000.0,1.0,5.0,2652002.0,12644239.0,15/08/2017
STMM,F25F,DOMINO'S PIZZA GROUP PLC,GB00BYN59130,BYN5913,DE,SHRS,GBX,TP_13,TM_46,GB,DOM,DOMINO'S PIZZA,ORD  25/48P,N,5000.0,1.0,5.0,3247607.0,8334756.0,15/08/2017
STMM,F25F,VIETNAM ENTERPRISE INVESTMENTS LIMI,KYG9361H1092,BD9X204,DE,SHRS,GBX,TP_13,TM_45,GB,VEIL,VIETNAM ENT,ORD USD0.01 (DI),N,3000.0,1.0,5.0,22063.0,1887699.0,03/01/2018
STMM,F25F,TBC BANK GROUP PLC,GB00BYT18307,BYT1830,DE,SHRS,GBX,TP_13,TM_45,GB,TBCG,TBC BANK GP,ORD GBP0.01,N,750.0,1.0,5.0,256101.0,1926618.0,27/10/2021
STMM,F25F,CONVATEC GROUP PLC,GB00BD3VFW73,BD3VFW7,DE,SHRS,GBX,TP_13,TM_46,GB,CTEC,CONVATEC,ORD 10P,N,10000.0,1.0,5.0,4466871.0,21692381.0,17/05/2018
STMM,F25F,IWG PLC,JE00BYVQYS01,BYVQYS0,IE,SHRS,GBX,TP_13,TM_47,JE,IWG,IWG,ORD 1P,N,7500.0,1.0,5.0,3682706.0,20422796.0,15/08/2017
STMM,F25F,CLS HOLDINGS PLC,GB00BF044593,BF04459,DE,SHRS,GBX,TP_13,TM_45,GB,CLI,CLS HDGS,ORD 2.5P,N,5000.0,1.0,5.0,280812.0,1681274.0,03/01/2018
STMM,F25F,RHI MAGNESITA N.V.,NL0012650360,BYZ2JR8,DE,SHRS,GBX,TP_13,TM_46,GB,RHIM,RHI MAGNESITA,ORD EUR1.00 (DI),N,750.0,1.0,5.0,649551.0,5411643.0,03/01/2018
STMM,F25F,TI FLUID SYSTEMS PLC,GB00BYQB9V88,BYQB9V8,DE,SHRS,GBX,TP_13,TM_45,GB,TIFS,TI FLUID,ORD 1P,N,10000.0,1.0,5.0,187720.0,3893310.0,03/01/2018
STMM,F25F,CONTOURGLOBAL PLC,GB00BF448H58,BF448H5,DE,SHRS,GBX,TP_13,TM_45,GB,GLO,CONTOURGLBL,ORD 1P,N,5000.0,1.0,5.0,152463.0,1310243.0,19/03/2018
STMM,F25F,INTEGRAFIN HOLDINGS PLC,GB00BD45SH49,BD45SH4,DE,SHRS,GBX,TP_13,TM_46,GB,IHP,INTGRAFIN HLDG,ORD 1P,N,5000.0,1.0,5.0,420954.0,4287336.0,18/06/2018
STMM,F25F,3I INFRASTRUCTURE PLC,JE00BF5FX167,BF5FX16,IE,SHRS,GBX,TP_13,TM_45,JE,3IN,3I INF. ORD,ORD NPV,N,7500.0,1.0,5.0,104938.0,3929220.0,15/03/2018
STMM,F25F,GREAT PORTLAND ESTATES PLC,GB00BF5H9P87,BF5H9P8,DE,SHRS,GBX,TP_13,TM_46,GB,GPE,GR.PORTLAND,ORD 15 5/19P,N,3000.0,1.0,5.0,496713.0,6871431.0,07/02/2022
STMM,F25F,MERCANTILE INVESTMENT TST (THE) PLC,GB00BF4JDH58,BF4JDH5,DE,SHRS,GBX,TP_13,TM_45,GB,MRC,MERCANTILE INV.,ORD 2.5P,N,10000.0,1.0,5.0,53548.0,3953284.0,25/05/2018
STMM,F25F,QUILTER PLC,GB00BDCXV269,BDCXV26,DE,SHRS,GBX,TP_13,TM_47,GB,QLT,QUILTER PLC,ORD GBP0.07,N,15000.0,1.0,5.0,1626539.0,13775050.0,28/06/2018
STMM,F25F,HICL INFRASTRUCTURE PLC,GB00BJLP1Y77,BJLP1Y7,DE,SHRS,GBX,TP_13,TM_45,GB,HICL,HICL INFRASTRU.,ORD 0.01P,N,10000.0,1.0,5.0,166139.0,6243676.0,02/04/2019
STMM,F25F,SSP GROUP PLC,GB00BGBN7C04,BGBN7C0,DE,SHRS,GBX,TP_13,TM_47,GB,SSPG,SSP GRP,ORD 1 17/200P,N,10000.0,1.0,5.0,6816326.0,16382231.0,15/04/2019
STMM,F25F,REDROW PLC,GB00BG11K365,BG11K36,DE,SHRS,GBX,TP_13,TM_46,GB,RDW,REDROW,ORD 10.5P,N,3000.0,1.0,5.0,3367046.0,12162894.0,08/04/2019
STMM,F25F,MICRO FOCUS INTERNATIONAL PLC,GB00BJ1F4N75,BJ1F4N7,DE,SHRS,GBX,TP_13,TM_47,GB,MCRO,MICRO FOCUS,ORD 10P,N,5000.0,1.0,5.0,3582191.0,12028692.0,23/09/2019
STMM,F25F,MAN GROUP PLC,JE00BJ1DLW90,BJ1DLW9,IE,SHRS,GBX,TP_13,TM_47,JE,EMG,MAN GROUP,ORD USD0.0342857142,N,10000.0,1.0,5.0,2332087.0,15096638.0,03/06/2019
STMM,F25F,BMO GLOBAL SMALLER COMPANIES PLC,GB00BKLXD974,BKLXD97,DE,SHRS,GBX,TP_13,TM_45,GB,BGSC,BMO GLOBAL,ORD 2.5P,N,7500.0,1.0,5.0,5745.0,1176846.0,31/10/2019
STMM,F25F,HAMMERSON PLC,GB00BK7YQK64,BK7YQK6,DE,SHRS,GBX,TP_13,TM_47,GB,HMSO,HAMMERSON,ORD 5P,N,75000.0,1.0,5.0,266219.0,8947060.0,21/12/2020
STMM,F25F,OSB GROUP PLC,GB00BLDRH360,BLDRH36,DE,SHRS,GBX,TP_13,TM_46,GB,OSB,OSB GROUP,ORD 1P,N,5000.0,1.0,5.0,1588167.0,7862084.0,04/03/2021
STMM,F25F,JPMORGAN EMERGING MKTS INV TRST PLC,GB00BMXWN182,BMXWN18,DE,SHRS,GBX,TP_13,TM_45,GB,JMG,JPMORGAN EMERG,ORD 2.5P,N,20000.0,1.0,5.0,22111.0,3939130.0,06/11/2020
STMM,F25F,CAPRICORN ENERGY PLC,GB00BN0SMB92,BN0SMB9,DE,SHRS,GBX,TP_13,TM_46,GB,CNE,CAPRICORN ENERG,ORD 21/13P,N,10000.0,1.0,5.0,835863.0,6300784.0,13/12/2021
STMM,F25F,TP ICAP GROUP PLC,JE00BMDZN391,BMDZN39,IE,SHRS,GBX,TP_13,TM_46,JE,TCAP,TP ICAP GRP.,ORD 25P,N,15000.0,1.0,5.0,599891.0,5860174.0,26/02/2021
STMM,F25F,BANKERS INV TST PLC,GB00BN4NDR39,BN4NDR3,DE,SHRS,GBX,TP_13,TM_45,GB,BNKR,BANKERS INV.TST,ORD 2.5P,N,15000.0,1.0,5.0,22030.0,2295035.0,01/03/2021
STMM,F25F,DARKTRACE PLC,GB00BNYK8G86,BNYK8G8,DE,SHRS,GBX,TP_13,TM_47,GB,DARK,DARKTRACE,ORD GBP0.01,N,5000.0,1.0,5.0,6158952.0,31822007.0,20/12/2021
STMM,F25F,TRAVIS PERKINS PLC,GB00BK9RKT01,BK9RKT0,DE,SHRS,GBX,TP_13,TM_47,GB,TPK,TRAVIS PERKINS.,ORD £0.11205105,N,1500.0,1.0,5.0,6743829.0,25754554.0,29/04/2021
STMM,F25F,PENNON GROUP PLC,GB00BNNTLN49,BNNTLN4,DE,SHRS,GBX,TP_13,TM_46,GB,PNN,PENNON GROUP,ORD 61 1/20P,N,2000.0,1.0,5.0,1441820491.0,28124412.0,05/07/2021
STMM,F25F,TEMPLETON EMERGING MARKETS IT PLC,GB00BKPG0S09,BKPG0S0,DE,SHRS,GBX,TP_13,TM_45,GB,TEM,TEMPLETON EMRG.,ORD 5P,N,15000.0,1.0,5.0,8754.0,3149164.0,26/07/2021
STMM,F25F,PANTHEON INTERNATIONAL PLC,GB00BP37WF17,BP37WF1,DE,SHRS,GBX,TP_13,TM_45,GB,PIN,PANTHEON INT.,ORD 6.7P,N,7500.0,1.0,5.0,17463.0,1869466.0,01/11/2021
STMM,F25F,AVI GLOBAL TRUST PLC,GB00BLH3CY60,BLH3CY6,DE,SHRS,GBX,TP_13,TM_45,GB,AGT,AVI GLOBAL TST,ORD 2P,N,7500.0,1.0,5.0,2435600.0,1981989.0,17/01/2022
STMM,F25F,TATE & LYLE PLC,GB00BP92CJ43,BP92CJ4,DE,SHRS,GBX,TP_13,TM_46,GB,TATE,TATE & LYLE,ORD 29 1/6P,N,3000.0,1.0,5.0,3890228.0,3000000.0,03/05/2022
STMM,F25S,WETHERSPOON(J.D.) PLC,GB0001638955,0163895,DE,SHRS,GBX,TP_16,TM_46,GB,JDW,WETHERSPOON(JD),ORD 2P,N,3000.0,5.0,15.0,2612439.0,9264794.0,19/03/2020
STMM,F25S,FIRSTGROUP PLC,GB0003452173,0345217,DE,SHRS,GBX,TP_16,TM_46,GB,FGP,FIRSTGROUP,ORD 5P,N,20000.0,5.0,15.0,371285.0,10124602.0,19/03/2020
STMM,F25S,TR PROPERTY INV TST PLC,GB0009064097,0906409,DE,SHRS,GBX,TP_16,TM_45,GB,TRY,TR PROP.INV.TST,ORD 25P,N,5000.0,5.0,15.0,42805.0,2993017.0,19/03/2020
STMM,F25S,IMPAX ENVIRONMENTAL MARKETS PLC,GB0031232498,3123249,DE,SHRS,GBX,TP_16,TM_45,GB,IEM,IMPAX ENV.MKT,ORD 10P,N,3000.0,5.0,15.0,21024.0,3337640.0,23/03/2020
STMM,F25S,IP GROUP PLC,GB00B128J450,B128J45,DE,SHRS,GBX,TP_16,TM_46,GB,IPO,IP GROUP,ORD 2P,N,20000.0,5.0,15.0,1120115.0,7397888.0,19/03/2020
STMM,F25S,RANK GROUP PLC,GB00B1L5QH97,B1L5QH9,DE,SHRS,GBX,TP_16,TM_45,GB,RNK,RANK GRP.,ORD 13 8/9P,N,7500.0,5.0,15.0,232939.0,1263849.0,19/03/2020
